Program,Bug,Technique,ID,Result,Num,TimePerClass
Math,56f,evosuite,1,Fail,1,600
Math,57f,evosuite,1,Pass,0,600
Lang,13f,evosuite,1,Pass,0,120
Lang,9f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,63f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,68f,randoopGRTMinusInputConstruction,1,Fail,6,300
Math,71f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,98f,randoopGRTMinusDynamicTyping,1,Fail,12,600
Math,58f,evosuite,1,Pass,0,600
Math,77f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,25f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,59f,evosuite,1,Fail,1,600
Math,60f,evosuite,1,Pass,0,600
Time,11f,randoop,1,Pass,0,300
Math,61f,evosuite,1,Fail,1,600
Lang,21f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,29f,randoop,1,Broken,-,300
Time,16f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,62f,evosuite,1,Fail,4,600
Math,38f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,6f,randoopGRT,1,Pass,0,600
Math,63f,evosuite,1,Fail,1,600
Time,13f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,22f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,64f,evosuite,1,Pass,0,600
Chart,6f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,65f,evosuite,1,Pass,0,600
Math,39f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,63f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,17f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,8f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,70f,randoopGRT,1,Pass,0,300
Math,83f,randoop,1,Pass,0,600
Lang,61f,randoop,1,Pass,0,600
Math,22f,randoopGRTMinusMinCostFirst,1,Fail,2,300
Lang,7f,randoopGRT,1,Pass,0,120
Lang,65f,evosuite,1,Fail,2,600
Time,12f,randoop,1,Pass,0,300
Lang,23f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,17f,randoopGRT,1,Pass,0,600
Time,13f,randoop,1,Pass,0,300
Math,1f,randoopGRTMinusInputConstruction,1,Fail,20,600
Math,69f,randoopGRTMinusInputConstruction,1,Pass,0,300
Chart,5f,randoopGRT,1,Pass,0,120
Math,20f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,24f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,19f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,58f,randoopGRT,1,Pass,0,600
Math,66f,evosuite,1,Fail,5,600
Math,40f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,71f,randoopGRT,1,Pass,0,300
Time,26f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,14f,randoop,1,Fail,1,300
Math,67f,evosuite,1,Pass,0,600
Math,38f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,10f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,68f,evosuite,1,Pass,0,600
Time,15f,randoop,1,Pass,0,300
Math,69f,evosuite,1,Pass,0,600
Chart,19f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,30f,randoop,1,Pass,0,300
Math,70f,evosuite,1,Fail,1,600
Lang,64f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,71f,evosuite,1,Pass,0,600
Math,72f,evosuite,1,Pass,0,600
Math,73f,evosuite,1,Fail,1,600
Math,99f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,20f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,41f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,65f,randoop,1,Pass,0,300
Math,42f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,74f,evosuite,1,Pass,0,600
Math,82f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,75f,evosuite,1,Pass,0,600
Math,72f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,76f,evosuite,1,Pass,0,600
Time,16f,randoop,1,Pass,0,300
Math,77f,evosuite,1,Pass,0,600
Math,71f,randoopGRT,1,Pass,0,120
Math,89f,randoopGRTMinusMinCoverageFirst,1,Fail,26,600
Lang,26f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,54f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,31f,randoop,1,Pass,0,300
Lang,5f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,78f,evosuite,1,Pass,0,600
Math,79f,evosuite,1,Pass,0,600
Lang,32f,randoop,1,Pass,0,300
Math,70f,randoopGRTMinusInputConstruction,1,Pass,0,300
Chart,1f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,94f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,80f,evosuite,1,Pass,0,600
Math,81f,evosuite,1,Pass,0,600
Math,82f,evosuite,1,Pass,0,600
Lang,14f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,61f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,6f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,54f,randoopGRT,1,Pass,0,120
Chart,2f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,39f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,83f,evosuite,1,Pass,0,600
Math,84f,evosuite,1,Pass,0,600
Lang,17f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,21f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,85f,evosuite,1,Fail,1,600
Math,56f,randoopGRTMinusInputConstruction,1,Fail,34,600
Lang,27f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,43f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,101f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,43f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,28f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,86f,evosuite,1,Pass,0,600
Math,40f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,71f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,8f,randoopGRT,1,Fail,2,600
Math,87f,evosuite,1,Pass,0,600
Math,88f,evosuite,1,Pass,0,600
Math,89f,evosuite,1,Fail,1,600
Math,101f,randoopGRT,1,Pass,0,300
Math,90f,evosuite,1,Pass,0,600
Time,25f,randoopGRT,1,Pass,0,120
Math,91f,evosuite,1,Pass,0,600
Lang,33f,randoop,1,Pass,0,300
Lang,34f,randoop,1,Pass,0,300
Math,92f,evosuite,1,Fail,3,600
Time,18f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,93f,evosuite,1,Pass,0,600
Lang,45f,randoop,1,Fail,164,600
Math,12f,randoop,1,Pass,0,600
Lang,55f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,94f,evosuite,1,Pass,0,600
Math,95f,evosuite,1,Fail,1,600
Math,96f,evosuite,1,Pass,0,600
Math,97f,evosuite,1,Fail,3,600
Math,98f,evosuite,1,Pass,0,600
Math,72f,randoopGRT,1,Pass,0,300
Time,17f,randoop,1,Pass,0,300
Math,6f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,63f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,99f,evosuite,1,Fail,3,600
Lang,45f,randoopGRTMinusInputConstruction,1,Fail,100,600
Math,100f,evosuite,1,Pass,0,600
Time,18f,randoop,1,Pass,0,300
Math,44f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,101f,evosuite,1,Fail,1,600
Math,102f,evosuite,1,Fail,1,600
Lang,35f,randoop,1,Pass,0,300
Math,103f,evosuite,1,Pass,0,600
Math,104f,evosuite,1,Pass,0,600
Chart,23f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,105f,evosuite,1,Pass,0,600
Math,106f,evosuite,1,Pass,0,600
Math,1f,randoop,1,Fail,2,120
Math,73f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,2f,randoop,1,Fail,8,120
Chart,21f,evosuite,1,Pass,0,120
Lang,36f,randoop,1,Pass,0,300
Math,3f,randoop,1,Pass,0,120
Math,4f,randoop,1,Pass,0,120
Lang,11f,randoopGRTMinusInputConstruction,1,Fail,274,600
Math,5f,randoop,1,Pass,0,120
Chart,22f,randoopGRTMinusMinCostFirst,1,Fail,32,300
Lang,55f,randoopGRT,1,Pass,0,120
Chart,23f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Time,26f,randoopGRT,1,Pass,0,120
Math,6f,randoop,1,Fail,4,120
Math,14f,randoopGRTMinusDynamicTyping,1,Fail,2,120
Lang,46f,randoop,1,Pass,0,600
Math,7f,randoop,1,Pass,0,120
Lang,17f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,8f,randoop,1,Pass,0,120
Math,67f,randoop,1,Pass,0,300
Lang,29f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,9f,randoop,1,Pass,0,120
Time,19f,randoop,1,Pass,0,300
Math,10f,randoop,1,Pass,0,120
Time,26f,randoopGRT,1,Pass,0,600
Math,40f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,87f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,68f,randoop,1,Fail,68,300
Math,1f,randoopGRTMinusMinCostFirst,1,Fail,36,120
Lang,6f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,12f,randoop,1,Pass,0,120
Chart,6f,randoopGRT,1,Pass,0,120
Math,13f,randoop,1,Fail,10,120
Math,15f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,30f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,15f,evosuite,1,Pass,0,120
Math,39f,randoopGRT,1,Pass,0,600
Math,84f,randoop,1,Pass,0,600
Lang,34f,evosuite,1,Pass,0,120
Lang,54f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,2f,randoopGRTMinusInputConstruction,1,Fail,2,600
Math,45f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,70f,randoop,1,Pass,0,120
Time,27f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,30f,randoopGRT,1,Pass,0,120
Math,46f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,71f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,84f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,14f,randoop,1,Pass,0,120
Time,15f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,37f,randoop,1,Pass,0,300
Math,15f,randoop,1,Pass,0,120
Chart,5f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,44f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,87f,randoop,1,Pass,0,300
Time,9f,randoopGRT,1,Pass,0,600
Math,69f,randoop,1,Pass,0,300
Time,20f,randoop,1,Pass,0,300
Time,1f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,102f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,38f,randoop,1,Pass,0,300
Chart,24f,randoopGRTMinusMinCostFirst,1,Fail,106,300
Time,1f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,79f,randoopGRT,1,Pass,0,600
Math,103f,randoopGRTMinusMinCostFirst,1,Fail,12,300
Math,72f,randoopGRT,1,Pass,0,120
Math,24f,randoop,1,Fail,2,600
Lang,8f,randoopGRT,1,Pass,0,120
Lang,54f,evosuite,1,Pass,0,120
Math,13f,randoop,1,Fail,12,600
Math,16f,randoop,1,Pass,0,120
Lang,19f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,17f,randoop,1,Pass,0,120
Chart,24f,randoopGRTMinusMinCoverageFirst,1,Fail,92,120
Time,22f,randoop,1,Pass,0,300
Math,73f,randoopGRT,1,Pass,0,120
Math,104f,randoopGRTMinusMinCoverageFirst,1,Fail,4,600
Lang,39f,randoop,1,Pass,0,300
Math,70f,randoop,1,Pass,0,300
Math,18f,randoop,1,Pass,0,120
Math,19f,randoop,1,Pass,0,120
Math,56f,randoopGRTMinusMinCoverageFirst,1,Fail,2,600
Math,12f,randoopGRT,1,Pass,0,120
Time,2f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,9f,randoopGRT,1,Pass,0,120
Lang,40f,randoop,1,Pass,0,300
Lang,52f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,17f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,41f,randoop,1,Fail,6,300
Time,25f,evosuite,1,Pass,0,120
Time,3f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Chart,15f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,22f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,20f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,20f,randoop,1,Pass,0,120
Chart,16f,randoopGRTMinusInputConstruction,1,Fail,26,300
Math,21f,randoop,1,Pass,0,120
Chart,6f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,14f,randoop,1,Fail,6,600
Math,85f,randoop,1,Pass,0,600
Math,103f,randoopGRTMinusDynamicTyping,1,Fail,12,300
Math,17f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,25f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,72f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,42f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,104f,randoopGRTMinusDynamicTyping,1,Fail,2,300
Math,74f,randoopGRT,1,Pass,0,120
Time,5f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,31f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,71f,randoop,1,Pass,0,300
Time,6f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,95f,randoop,1,Pass,0,300
Math,18f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,32f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,22f,randoop,1,Fail,16,120
Time,9f,evosuite,1,Fail,2,120
Math,73f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,42f,randoop,1,Pass,0,300
Chart,17f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,22f,randoopGRTMinusInputConstruction,1,Fail,8,120
Math,2f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,23f,randoop,1,Pass,0,120
Math,102f,randoopGRT,1,Pass,0,300
Math,28f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,86f,randoop,1,Pass,0,600
Math,72f,randoop,1,Pass,0,300
Math,64f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,12f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,20f,evosuite,1,Pass,0,120
Lang,43f,randoop,1,Pass,0,300
Math,11f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,74f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,10f,randoopGRT,1,Pass,0,600
Math,24f,randoop,1,Pass,0,120
Lang,9f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,29f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,75f,randoopGRTMinusInputConstruction,1,Fail,10,300
Time,23f,randoop,1,Pass,0,300
Math,66f,randoopGRTMinusMinCostFirst,1,Fail,2,120
Math,73f,randoopGRT,1,Pass,0,300
Math,47f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,1f,randoopGRT,1,Pass,0,300
Time,23f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,41f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,18f,randoopGRTMinusInputConstruction,1,Fail,50,300
Math,3f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,48f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,3f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,44f,randoop,1,Pass,0,300
Chart,25f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,40f,randoopGRT,1,Pass,0,600
Math,25f,randoop,1,Pass,0,600
Lang,33f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,34f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,56f,randoopGRT,1,Pass,0,120
Time,24f,randoop,1,Pass,0,300
Math,25f,randoop,1,Pass,0,120
Time,10f,evosuite,1,Pass,0,120
Time,25f,randoop,1,Pass,0,300
Math,41f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,1f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,45f,randoop,1,Fail,80,300
Math,42f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,26f,randoop,1,Broken,-,300
Chart,19f,randoopGRTMinusInputConstruction,1,Fail,2,300
Time,16f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,4f,randoopGRTMinusInputConstruction,1,Fail,8,600
Math,5f,randoopGRTMinusInputConstruction,1,Fail,2,600
Time,17f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,2f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,37f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,3f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,27f,randoop,1,Pass,0,300
Chart,2f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,49f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,46f,randoop,1,Pass,0,300
Time,2f,randoopGRT,1,Pass,0,300
Math,96f,randoop,1,Pass,0,300
Math,26f,randoop,1,Pass,0,120
Chart,8f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,20f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,3f,randoopGRT,1,Pass,0,300
Chart,21f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,11f,evosuite,1,Fail,2,120
Math,104f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,87f,randoop,1,Pass,0,600
Math,73f,randoop,1,Pass,0,300
Lang,38f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,79f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,24f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,47f,randoop,1,Pass,0,300
Math,57f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,49f,randoop,1,Pass,0,300
Time,18f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,39f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,50f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,4f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,59f,randoopGRTMinusMinCostFirst,1,Fail,2,600
Math,75f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,55f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,43f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,18f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,103f,randoopGRT,1,Fail,10,300
Time,5f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,1f,randoop,1,Pass,0,600
Math,22f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,97f,randoop,1,Pass,0,300
Lang,50f,randoop,1,Pass,0,300
Lang,7f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,65f,randoopGRTMinusDynamicTyping,1,Fail,2,120
Lang,51f,randoop,1,Pass,0,300
Lang,52f,randoop,1,Pass,0,300
Chart,5f,evosuite,1,Fail,1,600
Math,45f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,85f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,65f,randoopGRT,1,Fail,4,600
Lang,53f,randoop,1,Pass,0,300
Lang,35f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,57f,randoopGRT,1,Fail,12,120
Math,27f,randoop,1,Pass,0,120
Lang,1f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Time,8f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,80f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,44f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,19f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,97f,randoopGRT,1,Pass,0,600
Lang,10f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,31f,randoopGRT,1,Pass,0,120
Math,16f,randoopGRT,1,Pass,0,300
Math,15f,randoop,1,Pass,0,600
Math,45f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,46f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,24f,randoopGRTMinusDynamicTyping,1,Fail,248,600
Math,80f,randoopGRT,1,Pass,0,600
Lang,54f,randoop,1,Pass,0,300
Chart,22f,evosuite,1,Fail,3,120
Lang,36f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,68f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,2f,randoop,1,Pass,0,600
Lang,36f,randoop,1,Pass,0,120
Math,69f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,4f,randoopGRT,1,Pass,0,300
Lang,35f,evosuite,1,Fail,2,120
Time,9f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,51f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,55f,randoop,1,Broken,-,300
Lang,3f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,20f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,75f,randoop,1,Pass,0,300
Lang,40f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,15f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,76f,randoop,1,Pass,0,300
Math,89f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,35f,randoopGRTMinusDynamicTyping,1,Fail,2,120
Math,47f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,76f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,4f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,41f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,3f,randoop,1,Pass,0,600
Math,45f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,37f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,47f,randoop,1,Pass,0,600
Math,52f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,13f,randoopGRT,1,Pass,0,120
Lang,56f,randoop,1,Fail,4,300
Math,75f,randoopGRT,1,Pass,0,120
Math,59f,randoopGRTMinusDynamicTyping,1,Fail,2,120
Time,4f,randoop,1,Pass,0,600
Math,14f,randoopGRT,1,Pass,0,120
Math,70f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,70f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,94f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,29f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,58f,randoopGRT,1,Pass,0,120
Math,90f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,20f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,23f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,29f,randoop,1,Pass,0,120
Math,6f,randoopGRTMinusInputConstruction,1,Fail,12,600
Math,53f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,24f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,88f,randoop,1,Pass,0,600
Chart,6f,evosuite,1,Pass,0,600
Lang,55f,evosuite,1,Pass,0,120
Math,46f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,30f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,57f,randoop,1,Pass,0,300
Chart,7f,evosuite,1,Pass,0,600
Math,90f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,58f,randoop,1,Pass,0,300
Lang,43f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,10f,randoopGRT,1,Pass,0,120
Lang,59f,randoop,1,Fail,2,300
Lang,36f,evosuite,1,Fail,1,120
Lang,5f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,4f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,46f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,22f,randoopGRTMinusInputConstruction,1,Fail,108,300
Math,21f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,38f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,41f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Chart,5f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,76f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,48f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,5f,randoop,1,Pass,0,600
Math,16f,randoop,1,Pass,0,600
Math,77f,randoopGRTMinusDynamicTyping,1,Fail,10,300
Math,27f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,88f,randoopGRTMinusInputConstruction,1,Pass,0,120
Time,7f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,6f,randoop,1,Pass,0,600
Math,71f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,105f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,39f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,22f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,37f,evosuite,1,Fail,1,120
Math,71f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,8f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,60f,randoop,1,Fail,4,300
Math,74f,randoopGRT,1,Pass,0,300
Time,19f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,7f,randoop,1,Pass,0,600
Lang,54f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,12f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,76f,randoopGRT,1,Pass,0,120
Math,58f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,83f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,11f,randoopGRT,1,Pass,0,120
Lang,40f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,59f,randoopGRT,1,Pass,0,120
Time,8f,randoop,1,Pass,0,600
Math,18f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,6f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,9f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,60f,randoopGRTMinusMinCostFirst,1,Fail,2,600
Math,49f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,89f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,47f,randoopGRTMinusInputConstruction,1,Fail,4,120
Time,5f,randoopGRT,1,Pass,0,300
Lang,6f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,86f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,8f,evosuite,1,Pass,0,600
Math,22f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,42f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,27f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,6f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,41f,randoopGRTMinusMinCostFirst,1,Fail,4,600
Time,25f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,72f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,77f,randoopGRTMinusInputConstruction,1,Fail,4,300
Math,104f,randoopGRT,1,Fail,10,300
Time,19f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,75f,randoopGRT,1,Fail,6,300
